id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD23029,CLT0667,P019,2023-07-24,1,13539,DONE,Fes,carte,LIV02,27/07/2023
CMD23030,CLT0964,P065,30/06/2022,9,1418,OK,tanger,virement,LIV21,01/07/2022
CMD23031,CLT0861,P038,2022-02-01,8,8839,livré,Marrakech,virement,LIV15,Feb 04 2022
CMD23032,CLT0784,P039,23/04/2022,10,4866,retourné,TANGER,carte,LIV20,24/04/2022
CMD23033,CLT0920,P078,Jan 25 2023,1,13465,livre,TANGER,COD,LIV23,2023-01-27
CMD23034,CLT0416,P036,2023-06-23,8,296,annulé,FES,COD,LIV12,2023-06-27
CMD23035,CLT0520,P029,Nov 29 2023,2,5914,en_cours,Fes,carte,LIV22,Dec 04 2023
CMD23036,CLT0671,P060,Oct 08 2024,1,979,OK,tanger,virement,LIV22,13/10/2024
CMD23037,CLT0714,P073,2022-12-09,1,12056,annulé,Marrakech,carte,LIV27,2022-12-13
CMD23038,CLT0254,P040,24/01/2024,7,11458,LIVRE,Rabat,virement,LIV26,28/01/2024
CMD23039,CLT0054,P073,04/03/2022,9,5511,OK,FES,virement,LIV05,Mar 09 2022
CMD23040,CLT1539,P068,03/03/2023,6,2345,DONE,meknès,COD,LIV03,05/03/2023
CMD23041,CLT0831,P040,Sep 15 2022,5,801,DONE,Marrakech,COD,LIV04,Sep 18 2022
CMD23042,CLT1164,P088,Feb 09 2022,3,11747,livre,OUJDA,virement,LIV18,Feb 16 2022
CMD23043,CLT0578,P091,2024-10-05,5,12908,en_cours,Agadir,COD,LIV11,09/10/2024
CMD23044,CLT0353,P055,Nov 24 2023,10,7418,OK,OUJDA,COD,LIV09,2023-11-27
CMD36793,CLT1896,P016,Apr 26 2022,1,4505,livre,Agadir,carte,LIV21,29/04/2022
CMD23046,CLT1646,P072,08/12/2023,10,11849,LIVRE,CASABLANCA,virement,LIV23,2023-12-13
CMD23047,CLT1765,P059,10/08/2022,4,13199,DONE,marrakech,virement,LIV28,Aug 12 2022
CMD23048,CLT1084,P033,2024-11-05,2,1981,DONE,casablanca,cash,LIV22,2024-11-10
CMD23049,CLT0127,P048,2024-09-26,4,2067,annulé,RABAT,COD,LIV23,27/09/2024
CMD23050,CLT1127,P048,26/01/2023,7,10947,annulé,Tnja,cash,LIV16,01/02/2023
CMD23051,CLT1304,P019,29/08/2023,6,11668,KO,Oujda,cash,LIV10,2023-09-03
CMD23052,CLT1439,P007,30/06/2024,5,6731,OK,meknès,COD,LIV30,2024-07-03
CMD23053,CLT0749,P098,01/10/2022,10,3371,en_cours,CASABLANCA,virement,LIV24,2022-10-07
CMD23054,CLT1970,P090,2022-02-08,2,14350,livré,Fès,cash,LIV05,2022-02-12
CMD23055,CLT0777,P039,2024-10-06,8,10131,annulé,meknès,COD,LIV01,2024-10-12
CMD23056,CLT1992,P003,Jul 29 2022,1,7030,en_cours,Marrakech,virement,LIV12,Aug 01 2022
CMD23057,CLT0880,P082,Jul 28 2024,4,5104,livre,tanger,virement,LIV23,29/07/2024
CMD23058,CLT0899,P009,2022-09-13,6,11494,LIVRE,Tnja,COD,LIV08,14/09/2022
CMD23059,CLT1941,P091,07/09/2024,4,1448,LIVRE,Fès,cash,LIV04,14/09/2024
CMD23060,CLT1901,P067,19/09/2022,5,14440,annulé,Oujda,COD,LIV18,2022-09-21
CMD23061,CLT1880,P054,2023-07-24,4,14723,annulé,meknès,COD,LIV26,2023-07-29
CMD23062,CLT1778,P016,Dec 06 2024,5,558,livré,Tanger,virement,LIV28,08/12/2024
CMD23063,CLT0318,P031,20/12/2024,9,2861,retourné,marrakech,COD,LIV25,2024-12-24
CMD23064,CLT0845,P046,09/04/2024,2,6722,OK,TNG,COD,LIV15,2024-04-13
CMD23065,CLT0009,P083,2022-10-19,5,0,en_cours,TANGER,COD,LIV09,2022-10-21
CMD23066,CLT0420,P013,24/05/2024,8,8444,LIVRE,TANGER,COD,,2024-05-31
CMD23067,CLT1593,P081,Jan 29 2022,1,14491,annulé,Fes,COD,LIV12,Feb 02 2022
CMD23068,CLT1604,P041,May 04 2022,8,11767,KO,Fes,virement,LIV27,2022-05-05
CMD29147,CLT1228,P018,2024-12-18,6,14594,OK,marrakech,cash,LIV16,2024-12-21
CMD23070,CLT1246,P034,06/12/2024,4,8831,OK,RABAT,virement,LIV18,Dec 09 2024
CMD23071,CLT0900,P062,2024-07-22,8,3717,en_cours,Meknes,virement,LIV10,29/07/2024
CMD23072,CLT1820,P074,Aug 12 2022,6,13259,livré,TNG,virement,LIV19,13/08/2022
CMD23073,CLT0775,P046,13/04/2022,4,3742,annulé,CASABLANCA,cash,LIV05,20/04/2022
CMD23074,CLT1969,P007,2024-05-18,8,13624,livre,casablanca,cash,LIV24,2024-05-20
CMD23075,CLT0033,P096,22/11/2022,6,2291,retourné,Meknes,cash,LIV06,Nov 28 2022
CMD23076,CLT0617,P066,Dec 15 2023,6,10933,retourné,CASABLANCA,virement,LIV28,18/12/2023
CMD23077,CLT0708,P029,2023-10-09,8,10652,en_cours,Rabat,carte,LIV25,15/10/2023
CMD23078,CLT0396,P084,24/11/2023,10,1371,en_cours,agadir,COD,LIV05,2023-11-27
CMD23079,CLT0846,P044,Dec 28 2023,4,7151,LIVRE,TANGER,COD,LIV18,29/12/2023
CMD23080,CLT0281,P053,Sep 17 2023,3,7608,annulé,casablanca,COD,LIV07,19/09/2023
CMD23081,CLT0489,P028,11/02/2024,6,4039,livré,Meknes,virement,LIV21,16/02/2024
CMD23082,CLT0568,P030,15/03/2023,8,1928,annulé,RABAT,carte,LIV13,19/03/2023
CMD23083,CLT1071,P039,24/09/2023,1,833,en_cours,CASABLANCA,cash,LIV03,Sep 30 2023
CMD23084,CLT1909,P002,Jan 18 2024,9,12468,KO,FES,COD,LIV13,25/01/2024
CMD23085,CLT0692,P084,Sep 15 2023,3,1380,annulé,Marrakech,virement,LIV30,2023-09-17
CMD23086,CLT1722,P055,2023-08-26,10,5954,livre,TNG,COD,LIV11,Aug 27 2023
CMD23087,CLT0141,P083,14/04/2024,3,13521,DONE,Tnja,cash,LIV26,16/04/2024
CMD23088,CLT1064,P023,2023-11-11,7,12769,livré,CASABLANCA,cash,LIV28,Nov 18 2023
CMD23089,CLT0381,P006,Dec 03 2023,10,10486,en_cours,marrakech,COD,LIV25,2023-12-05
CMD23090,CLT1128,P076,Jun 12 2023,7,3003,KO,Tanger,cash,LIV20,Jun 16 2023
CMD23091,CLT1912,P025,Jul 11 2023,5,9328,LIVRE,Agadir,COD,LIV03,16/07/2023
CMD23092,CLT0912,P100,2023-02-25,2,8316,LIVRE,marrakech,virement,LIV27,26/02/2023
CMD23093,CLT0028,P078,29/12/2023,9,5651,annulé,Fès,cash,,Jan 01 2024
CMD23094,CLT0376,P064,09/05/2023,3,14825,LIVRE,Agadir,cash,LIV24,2023-05-16
CMD23095,CLT0516,P025,12/10/2023,2,13588,DONE,FES,COD,LIV23,14/10/2023
CMD23096,CLT1199,P030,09/07/2023,5,13735,livré,casablanca,COD,LIV05,16/07/2023
CMD23097,CLT1974,P053,May 26 2022,5,6225,LIVRE,Tanger,COD,LIV27,29/05/2022
CMD23098,CLT1118,P027,2023-12-05,2,12526,en_cours,OUJDA,virement,LIV02,2023-12-10
CMD23099,CLT0216,P049,Dec 06 2023,3,4299,en_cours,Marrakech,cash,,2023-12-07
CMD23100,CLT0520,P049,2022-01-05,7,9396,KO,marrakech,COD,LIV15,Jan 10 2022
CMD23101,CLT0679,P077,11/09/2023,9,10867,livré,Marrakech,cash,LIV03,Sep 16 2023
CMD23102,CLT0237,P024,18/01/2023,2,12447,livré,TANGER,virement,LIV22,20/01/2023
CMD23103,CLT0337,P043,15/08/2022,3,11943,en_cours,meknès,carte,LIV30,2022-08-19
CMD23104,CLT0894,P054,2024-10-31,10,3058,livré,TANGER,COD,LIV04,02/11/2024
CMD23105,CLT0526,P093,2023-01-27,6,14234,OK,TANGER,virement,LIV02,2023-02-01
CMD23106,CLT1127,P023,2023-05-13,8,4795,annulé,Fes,virement,LIV07,May 18 2023
CMD23107,CLT1860,P042,01/05/2024,3,4149,livré,Tnja,COD,LIV01,May 04 2024
CMD23108,CLT0790,P054,2023-07-23,7,4416,livre,casablanca,virement,LIV14,25/07/2023
CMD23109,CLT0914,P092,Jun 21 2024,2,4595,DONE,CASABLANCA,cash,LIV01,Jun 24 2024
CMD23110,CLT0111,P022,Jan 17 2023,8,5273,retourné,Fès,carte,LIV23,2023-01-18
CMD23111,CLT0267,P093,09/01/2024,6,13828,en_cours,meknès,virement,LIV09,Jan 14 2024
CMD23112,CLT0104,P036,17/05/2022,4,14710,livre,Agadir,cash,LIV04,2022-05-20
CMD23113,CLT0420,P048,Jan 21 2023,1,4933,LIVRE,Marrakech,virement,LIV24,2023-01-28
CMD23114,CLT1586,P016,2024-05-16,3,10932,en_cours,TNG,virement,LIV13,22/05/2024
CMD23115,CLT1360,P060,Mar 15 2022,10,9801,OK,Fes,COD,LIV05,2022-03-22
CMD23116,CLT0103,P007,Feb 16 2024,6,10897,livre,FES,virement,LIV24,Feb 21 2024
CMD23117,CLT0904,P080,May 26 2023,3,10863,DONE,Casablanca,COD,LIV13,2023-05-31
CMD23118,CLT1433,P087,2023-02-11,7,4780,livré,TANGER,virement,,2023-02-14
CMD23119,CLT0249,P081,Feb 10 2022,10,4248,livré,agadir,COD,LIV16,14/02/2022
CMD23120,CLT1038,P060,20/08/2023,6,8897,LIVRE,agadir,virement,LIV02,2023-08-23
CMD23121,CLT1957,P072,Jun 18 2022,4,13594,annulé,Agadir,virement,LIV09,24/06/2022
CMD23122,CLT1524,P046,Mar 25 2023,1,9296,en_cours,TNG,cash,LIV08,2023-03-26
CMD23123,CLT0174,P052,24/07/2022,10,6712,LIVRE,Casablanca,virement,LIV09,2022-07-29
CMD23124,CLT0149,P059,24/04/2022,7,9095,livre,TNG,cash,LIV16,2022-04-25
CMD23125,CLT1566,P079,14/07/2022,9,2262,LIVRE,TANGER,virement,LIV04,2022-07-15
CMD23126,CLT0649,P060,18/10/2023,8,2207,livre,OUJDA,COD,LIV20,2023-10-20
CMD23127,CLT1305,P097,2024-06-21,5,1679,annulé,OUJDA,carte,LIV02,28/06/2024
CMD23128,CLT0223,P091,22/08/2024,4,5986,annulé,Tanger,carte,LIV20,2024-08-24
CMD23129,CLT1585,P005,2023-11-25,9,2563,retourné,TANGER,carte,LIV09,29/11/2023
CMD23130,CLT1222,P094,09/07/2022,3,7172,en_cours,Agadir,carte,,2022-07-13
CMD23131,CLT0133,P068,2024-05-23,10,1044,retourné,FES,cash,LIV20,May 29 2024
CMD23132,CLT0457,P073,12/02/2022,4,2266,KO,Agadir,virement,LIV03,Feb 16 2022
CMD23133,CLT0315,P012,18/12/2024,10,2965,OK,meknès,virement,LIV24,2024-12-24
CMD23134,CLT1614,P015,Oct 12 2024,10,4106,OK,casablanca,cash,LIV27,2024-10-18
CMD23135,CLT1061,P031,18/02/2023,7,1188,retourné,TNG,cash,LIV19,Feb 19 2023
CMD23136,CLT1786,P096,29/06/2024,2,12387,livré,meknès,carte,LIV12,Jul 02 2024
CMD23137,CLT1326,P097,2024-06-24,4,13170,livré,agadir,COD,LIV21,25/06/2024
CMD23138,CLT0743,P039,Nov 03 2024,9,399,DONE,Casablanca,carte,LIV30,07/11/2024
CMD23139,CLT0535,P098,19/03/2023,2,5036,LIVRE,Meknes,virement,LIV14,2023-03-20
CMD23140,CLT1286,P086,Jan 20 2022,10,8839,DONE,FES,cash,LIV20,27/01/2022
CMD23141,CLT1055,P032,18/02/2024,3,10349,annulé,CASABLANCA,cash,LIV18,Feb 19 2024
CMD23142,CLT1051,P012,04/11/2022,5,5936,KO,meknès,COD,LIV08,05/11/2022
CMD23143,CLT1187,P063,Aug 22 2022,10,10661,livre,Casablanca,carte,LIV15,2022-08-25
CMD23144,CLT1811,P096,2022-06-08,3,9901,DONE,tanger,virement,LIV10,2022-06-12
CMD23145,CLT1034,P004,Feb 26 2024,1,4575,DONE,Tnja,carte,LIV21,2024-03-01
CMD23146,CLT0798,P075,11/11/2023,9,2074,annulé,RABAT,carte,LIV10,Nov 13 2023
CMD23147,CLT1055,P066,2023-10-12,5,11506,retourné,Casablanca,COD,LIV18,18/10/2023
CMD23148,CLT1102,P040,2024-10-19,4,4944,LIVRE,TANGER,COD,LIV10,2024-10-25
CMD23149,CLT0604,P062,2022-01-08,6,10469,annulé,Oujda,COD,LIV21,2022-01-11
CMD23150,CLT1679,P004,2022-04-18,7,10327,OK,Rabat,COD,LIV16,Apr 25 2022
CMD23151,CLT0942,P001,19/10/2022,4,4112,DONE,Casablanca,virement,LIV28,26/10/2022
CMD23152,CLT0151,P039,Aug 01 2023,2,7223,livré,Agadir,cash,LIV01,08/08/2023
CMD23153,CLT1025,P006,2022-06-13,4,4146,retourné,casablanca,cash,LIV10,Jun 20 2022
CMD23154,CLT0213,P054,29/10/2023,8,8533,livré,Oujda,COD,,2023-10-30
CMD23155,CLT1225,P084,17/09/2024,5,361,annulé,agadir,carte,,Sep 23 2024
CMD23156,CLT1165,P073,Aug 31 2023,1,8229,LIVRE,OUJDA,virement,LIV10,Sep 07 2023
CMD23157,CLT1637,P064,2023-11-12,10,3168,LIVRE,FES,cash,LIV05,2023-11-19
CMD23158,CLT1177,P039,Feb 09 2022,8,9917,KO,Fes,COD,LIV03,2022-02-10
CMD23159,CLT1953,P092,22/05/2024,2,14277,KO,TNG,virement,LIV01,May 28 2024
CMD23160,CLT0531,P023,May 21 2022,6,9020,livre,marrakech,carte,LIV19,May 27 2022
CMD23161,CLT1916,P012,2024-08-31,6,12352,retourné,Fes,cash,LIV12,Sep 06 2024
CMD23162,CLT0211,P080,May 29 2024,5,4090,annulé,Marrakech,virement,LIV09,2024-06-05
CMD23163,CLT0390,P046,2022-01-09,7,1429,LIVRE,Tnja,virement,LIV20,16/01/2022
CMD23164,CLT0135,P055,2023-04-26,8,2936,LIVRE,Agadir,cash,LIV21,2023-05-01
CMD23165,CLT0052,P064,12/09/2023,7,12302,DONE,casablanca,carte,LIV24,Sep 16 2023
CMD23166,CLT0074,P009,Mar 01 2022,3,9021,LIVRE,Tanger,carte,LIV29,Mar 05 2022
CMD23167,CLT1326,P070,Jun 29 2024,6,2039,livre,RABAT,carte,LIV25,06/07/2024
CMD23168,CLT1737,P075,Jun 16 2023,1,1022,annulé,TNG,cash,LIV13,20/06/2023
CMD23169,CLT0124,P085,Feb 24 2022,6,13858,DONE,Fès,carte,LIV20,Mar 03 2022
CMD23170,CLT0891,P019,2022-07-31,6,12226,OK,Tnja,cash,LIV09,Aug 03 2022
CMD23171,CLT1023,P093,2023-01-19,4,2668,annulé,tanger,carte,LIV13,21/01/2023
CMD23172,CLT0242,P068,10/01/2022,10,1040,KO,CASABLANCA,COD,LIV22,Jan 15 2022
CMD23173,CLT0539,P018,Jun 01 2024,8,1975,livre,FES,virement,LIV19,2024-06-04
CMD23174,CLT0282,P082,16/06/2023,6,5744,DONE,marrakech,virement,LIV25,17/06/2023
CMD23175,CLT1780,P021,Oct 24 2024,10,7365,LIVRE,Agadir,COD,LIV28,Oct 25 2024
CMD23176,CLT1324,P088,02/02/2024,3,13145,en_cours,marrakech,carte,LIV30,2024-02-06
CMD23177,CLT1012,P002,Oct 19 2022,7,13789,KO,casablanca,carte,LIV25,25/10/2022
CMD23178,CLT1860,P063,15/07/2023,7,5160,DONE,Meknes,COD,LIV17,Jul 18 2023
CMD23179,CLT1095,P052,Feb 26 2024,3,797,en_cours,meknès,COD,LIV09,02/03/2024
CMD23180,CLT1333,P097,2022-12-24,3,2155,en_cours,FES,virement,LIV26,25/12/2022
CMD23181,CLT0931,P003,28/11/2024,3,6322,DONE,Fes,cash,LIV11,2024-11-30
CMD23182,CLT1158,P069,07/08/2024,3,426,LIVRE,casablanca,carte,LIV07,Aug 13 2024
CMD23183,CLT1429,P047,17/10/2024,6,9017,livré,Fès,carte,LIV11,2024-10-22
CMD23184,CLT0285,P081,2023-04-22,4,11197,OK,RABAT,cash,LIV12,2023-04-28
CMD23185,CLT1162,P096,01/06/2023,2,14409,KO,FES,virement,LIV01,04/06/2023
CMD23186,CLT1057,P019,20/04/2022,7,8664,livré,Rabat,cash,LIV26,Apr 22 2022
CMD23187,CLT0423,P036,29/10/2023,4,8780,annulé,CASABLANCA,carte,LIV29,05/11/2023
CMD23188,CLT1221,P010,Oct 28 2024,6,5804,annulé,CASABLANCA,virement,LIV21,01/11/2024
CMD23189,CLT1765,P086,24/11/2023,3,1759,OK,casablanca,carte,,Nov 30 2023
CMD23190,CLT1109,P058,16/06/2022,9,5708,livré,Fes,COD,LIV02,2022-06-23
CMD23191,CLT0356,P003,2022-09-23,9,5226,annulé,tanger,virement,LIV27,25/09/2022
CMD23192,CLT1432,P014,2023-01-23,1,13579,livré,Tnja,COD,LIV25,29/01/2023
CMD23193,CLT0460,P085,15/08/2022,7,1975,en_cours,RABAT,carte,LIV13,Aug 18 2022
CMD23194,CLT0075,P089,Mar 18 2022,10,12456,LIVRE,tanger,cash,LIV14,Mar 21 2022
CMD23195,CLT1130,P070,Mar 04 2024,1,12969,OK,TANGER,virement,LIV24,2024-03-05
CMD23196,CLT1064,P022,May 25 2024,5,7231,livré,RABAT,cash,LIV04,2024-05-26
CMD23197,CLT1672,P060,04/08/2022,8,1848,livré,Agadir,virement,LIV02,07/08/2022
CMD23198,CLT1721,P002,05/11/2023,6,12463,OK,tanger,carte,LIV25,09/11/2023
CMD23199,CLT0569,P022,Jan 28 2024,5,7982,livre,meknès,COD,,Jan 31 2024
CMD23200,CLT1045,P020,2023-08-30,1,13470,LIVRE,marrakech,cash,LIV06,2023-09-04
CMD23201,CLT0584,P041,Apr 07 2023,10,7519,livré,agadir,COD,LIV29,Apr 10 2023
CMD23202,CLT0196,P048,2024-04-13,4,7644,OK,TNG,virement,LIV17,19/04/2024
CMD23203,CLT0680,P072,03/11/2022,8,1016,en_cours,tanger,cash,,04/11/2022
CMD23204,CLT1329,P082,Sep 01 2023,10,5711,DONE,casablanca,virement,LIV13,Sep 04 2023
CMD28375,CLT0610,P099,Dec 20 2022,10,8684,DONE,casablanca,virement,LIV08,2022-12-25
CMD23206,CLT0656,P018,25/01/2024,1,1437,OK,agadir,virement,LIV26,01/02/2024
CMD23207,CLT1193,P093,May 31 2022,3,2302,annulé,RABAT,COD,LIV14,Jun 06 2022
CMD23208,CLT1300,P035,18/04/2023,9,7689,annulé,CASABLANCA,virement,LIV26,2023-04-19
CMD23209,CLT0265,P021,26/03/2024,3,10891,annulé,OUJDA,COD,LIV25,2024-03-27
CMD23210,CLT1151,P067,11/03/2024,3,5788,DONE,agadir,cash,LIV01,Mar 14 2024
CMD23211,CLT0130,P092,2023-06-06,3,3836,KO,meknès,virement,LIV26,10/06/2023
CMD23212,CLT0759,P029,Aug 25 2022,5,7595,KO,Rabat,carte,LIV26,2022-09-01
CMD23213,CLT0308,P049,2023-03-07,10,13140,retourné,Meknes,cash,LIV19,Mar 13 2023
CMD23214,CLT0610,P018,03/02/2023,3,10071,KO,tanger,carte,LIV15,Feb 05 2023
CMD23215,CLT0372,P044,07/06/2023,4,10161,DONE,Casablanca,carte,,13/06/2023
CMD23216,CLT1211,P016,Feb 04 2023,9,8042,LIVRE,marrakech,COD,LIV27,Feb 07 2023
CMD23217,CLT0772,P098,2023-06-16,2,2355,annulé,Marrakech,cash,LIV01,2023-06-20
CMD23218,CLT0355,P032,Feb 05 2022,10,6260,en_cours,Marrakech,cash,LIV14,2022-02-06
CMD23219,CLT1964,P009,25/01/2024,9,1616,DONE,OUJDA,cash,LIV26,2024-01-31
CMD23220,CLT0279,P016,31/08/2022,10,0,en_cours,Oujda,COD,LIV19,03/09/2022
CMD23221,CLT0615,P020,Jan 22 2022,1,2172,KO,CASABLANCA,cash,LIV27,2022-01-23
CMD23222,CLT0936,P025,29/03/2022,3,9555,en_cours,agadir,cash,LIV08,2022-04-03
CMD23223,CLT0963,P048,22/03/2023,3,3902,annulé,Oujda,carte,,2023-03-27
CMD23224,CLT0026,P054,2023-01-08,9,6347,OK,meknès,cash,LIV05,2023-01-14
CMD23225,CLT1207,P077,2023-12-07,7,4019,annulé,Tnja,COD,LIV06,2023-12-09
CMD23226,CLT1987,P011,May 02 2022,2,4864,DONE,FES,carte,LIV05,May 08 2022
CMD23227,CLT1290,P067,Nov 25 2023,1,2666,livre,Tanger,cash,LIV11,26/11/2023
CMD23228,CLT0291,P050,2023-07-14,1,7975,DONE,Fès,carte,LIV25,18/07/2023
CMD23229,CLT1892,P013,09/08/2023,10,4150,OK,Rabat,carte,LIV19,15/08/2023
CMD23230,CLT0500,P034,Mar 20 2022,8,5714,KO,Oujda,cash,LIV24,2022-03-26
CMD23231,CLT1768,P054,Jul 22 2023,1,2440,annulé,Oujda,COD,LIV02,2023-07-28
CMD23232,CLT0825,P015,Jul 05 2022,10,5758,livre,agadir,cash,,12/07/2022
CMD23233,CLT1127,P014,Oct 07 2024,10,8810,livré,Marrakech,cash,LIV02,10/10/2024
CMD23234,CLT0253,P097,Sep 20 2022,3,5597,KO,Fès,COD,LIV29,23/09/2022
CMD23235,CLT1172,P002,Nov 13 2022,9,2337,livre,tanger,carte,LIV14,2022-11-14
CMD23236,CLT1179,P001,2024-06-07,10,3147,KO,Oujda,carte,LIV04,Jun 11 2024
CMD23237,CLT0454,P082,2023-10-14,6,8940,en_cours,Agadir,carte,LIV14,2023-10-15
CMD23238,CLT1579,P009,02/08/2024,10,1298,DONE,agadir,virement,LIV04,Aug 04 2024
CMD23239,CLT1557,P084,2022-01-23,3,2172,DONE,Meknes,virement,,2022-01-25
CMD23240,CLT1049,P002,Jun 01 2023,1,639,OK,Tnja,virement,LIV27,Jun 06 2023
CMD23241,CLT1126,P032,Jul 04 2024,1,2168,en_cours,TNG,carte,LIV08,05/07/2024
CMD23242,CLT1689,P060,May 26 2024,7,908,retourné,Oujda,cash,LIV26,2024-05-31
CMD23243,CLT1656,P065,24/06/2023,10,9247,livré,Marrakech,carte,LIV17,2023-06-29
CMD23244,CLT0145,P090,2024-04-17,1,2149,en_cours,Tnja,virement,,20/04/2024
CMD23245,CLT1424,P005,04/01/2023,4,75,LIVRE,RABAT,carte,LIV22,Jan 11 2023
CMD23246,CLT0186,P094,2023-07-12,5,7873,LIVRE,TANGER,COD,LIV14,2023-07-13
CMD00020,CLT0721,P024,21/10/2022,4,6699,LIVRE,marrakech,cash,LIV09,27/10/2022
CMD23248,CLT0529,P055,2022-12-28,10,8498,livre,tanger,virement,LIV30,04/01/2023
CMD23249,CLT1474,P081,Sep 01 2024,9,8394,livre,marrakech,cash,LIV03,2024-09-04
CMD23250,CLT1690,P082,Feb 09 2022,10,9030,en_cours,OUJDA,virement,LIV19,14/02/2022
CMD23251,CLT0253,P037,24/03/2024,1,7486,livré,Oujda,cash,LIV04,2024-03-27
CMD23252,CLT1929,P062,2023-11-17,4,1668,annulé,OUJDA,cash,LIV16,Nov 19 2023
CMD23253,CLT0625,P057,May 15 2023,6,14614,annulé,Casablanca,carte,LIV01,2023-05-19
CMD23254,CLT1398,P060,2024-07-13,7,9450,retourné,Marrakech,cash,LIV15,Jul 19 2024
CMD23255,CLT1388,P065,06/06/2022,1,11012,en_cours,agadir,carte,LIV26,2022-06-12
CMD23256,CLT0352,P020,01/02/2022,8,13450,en_cours,meknès,carte,LIV01,08/02/2022
CMD23257,CLT0010,P088,Dec 30 2022,8,2218,KO,Agadir,virement,LIV04,03/01/2023
CMD23258,CLT1109,P009,10/03/2023,8,13776,en_cours,Oujda,cash,,15/03/2023
CMD23259,CLT1081,P059,2024-08-18,8,7626,OK,TNG,cash,LIV13,25/08/2024
CMD23260,CLT1064,P084,Jul 19 2024,5,14153,en_cours,TANGER,COD,LIV29,2024-07-26
CMD23261,CLT1314,P038,29/12/2023,8,9510,annulé,Casablanca,COD,LIV29,31/12/2023
CMD23262,CLT1184,P001,16/08/2022,4,4283,LIVRE,tanger,COD,LIV02,21/08/2022
CMD23263,CLT0473,P025,05/01/2024,2,9960,OK,Fes,virement,LIV07,Jan 11 2024
CMD23264,CLT0889,P028,Jan 16 2022,2,10163,annulé,Agadir,carte,LIV19,2022-01-20
CMD23265,CLT1970,P061,2022-01-03,2,13494,livré,FES,virement,LIV23,Jan 05 2022
CMD23266,CLT1270,P006,2022-03-10,5,325,LIVRE,meknès,cash,LIV21,Mar 17 2022
CMD23267,CLT0355,P063,09/04/2024,9,5231,OK,Rabat,carte,LIV28,2024-04-15
CMD23268,CLT1993,P065,16/05/2024,8,6142,en_cours,marrakech,carte,LIV27,20/05/2024
CMD23269,CLT1773,P028,May 26 2023,2,12353,OK,OUJDA,virement,LIV04,2023-05-30
CMD23270,CLT0675,P029,May 01 2024,8,9217,KO,RABAT,COD,LIV02,2024-05-02
CMD23271,CLT1714,P015,Sep 26 2024,5,10665,LIVRE,OUJDA,virement,LIV07,2024-10-02
CMD23272,CLT0235,P093,Jul 09 2022,8,5495,DONE,FES,cash,LIV14,Jul 16 2022
CMD23273,CLT0451,P050,Aug 08 2024,1,2244,DONE,casablanca,cash,LIV17,Aug 15 2024
CMD23274,CLT1113,P016,2023-10-29,7,11060,en_cours,TANGER,COD,LIV05,04/11/2023
CMD23275,CLT0935,P072,Jan 11 2023,7,6948,LIVRE,TANGER,cash,LIV24,2023-01-16
CMD23276,CLT0985,P005,Nov 22 2022,6,9031,LIVRE,agadir,carte,LIV03,Nov 29 2022
CMD23277,CLT1259,P072,2022-04-18,10,6400,en_cours,Oujda,virement,LIV09,2022-04-24
CMD23278,CLT1125,P008,23/02/2023,2,13077,en_cours,TANGER,carte,LIV15,Feb 28 2023
CMD24394,CLT0850,P087,Jun 08 2022,10,4659,en_cours,agadir,COD,LIV22,Jun 14 2022
CMD23280,CLT0689,P088,Sep 27 2023,3,1036,DONE,meknès,COD,LIV18,30/09/2023
CMD23281,CLT1601,P022,Apr 03 2023,2,9122,retourné,Tnja,COD,LIV22,09/04/2023
CMD25539,CLT1868,P100,2022-07-16,10,10208,livre,tanger,carte,LIV24,21/07/2022
CMD08961,CLT1816,P076,2022-12-19,9,391,OK,CASABLANCA,cash,LIV24,22/12/2022
CMD23284,CLT1868,P043,Jan 17 2022,10,868,KO,FES,COD,LIV21,2022-01-23
CMD23285,CLT0801,P070,14/02/2024,1,14547,OK,TANGER,cash,LIV25,Feb 18 2024
CMD23286,CLT1379,P078,Oct 28 2022,8,7125,KO,Agadir,cash,LIV18,02/11/2022
CMD23287,CLT0121,P038,Dec 23 2024,8,5748,livre,Rabat,cash,LIV01,28/12/2024
CMD23288,CLT0527,P081,2024-08-08,3,1476,en_cours,Oujda,COD,LIV22,2024-08-10
CMD23289,CLT1976,P001,Nov 16 2022,5,9679,livre,CASABLANCA,cash,LIV09,23/11/2022
CMD23290,CLT1651,P042,Apr 12 2022,6,14275,livre,Agadir,virement,LIV11,2022-04-16
CMD23291,CLT0439,P079,Dec 02 2023,7,7231,livre,meknès,COD,LIV26,2023-12-03
CMD23292,CLT1032,P093,Oct 08 2023,8,1627,DONE,Rabat,COD,LIV21,2023-10-10
CMD23293,CLT0536,P066,Mar 31 2022,8,8665,livré,Casablanca,COD,,Apr 04 2022
CMD23294,CLT1671,P010,Jan 15 2022,1,0,livré,Tnja,virement,LIV04,Jan 16 2022
CMD23295,CLT1158,P039,Jan 12 2022,8,1004,LIVRE,TNG,carte,LIV14,2022-01-15
CMD23296,CLT0158,P030,2024-02-09,5,59,en_cours,casablanca,cash,LIV14,Feb 14 2024
CMD23297,CLT0594,P032,2024-05-12,10,9494,DONE,marrakech,virement,,19/05/2024
